,Annual_salary,Age,Experience_years,Sex_F,Sex_M,Race_AMIND,Race_ASIAN,Race_BLACK,Race_HISPA,Race_WHITE,"Job_title_Captain, Public Safety",Job_title_Corporal,Job_title_Director IV,Job_title_Director VI,Job_title_Director VII,"Job_title_Lieutenant, Public Safety","Job_title_Major, Public Safety",Job_title_Probationary Trooper,"Job_title_Sergeant, Public Safety",Job_title_Trooper
1576,69540.96,31,10.401308719549341,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1577,64918.92,26,6.970711239792741,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1578,84390.96,41,18.56300950738208,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1579,72612.96,44,16.91752739618199,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1580,79323.0,48,23.277685373416293,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1581,86494.92,68,18.42063834301868,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1582,53241.96,34,5.475814013977015,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1583,80820.96,40,14.828504349849757,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1584,95191.92,50,31.305228717906598,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1585,79323.0,61,33.490078509483425,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1586,53241.96,28,5.475814013977015,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1587,64918.92,33,11.753834781001663,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1588,77638.92,41,12.58615851112617,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1589,72612.96,41,14.828504349849757,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1590,64918.92,27,6.970711239792741,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1591,44082.0,28,2.5818463075901628,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1592,79323.0,60,41.55595255207157,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1593,64918.92,31,3.6167751562318187,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1594,53241.96,29,3.98091678816129,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1595,75967.92,45,20.287890921784843,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1596,77638.92,39,13.946898293599459,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1597,53241.96,26,5.974113089248924,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1598,64918.92,30,7.469010315064649,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1599,64918.92,31,7.945406134280649,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1600,95191.92,47,27.26134006858457,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1601,64918.92,29,6.970711239792741,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1602,53241.96,28,4.479215863433199,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1603,53241.96,39,4.479215863433199,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1604,80820.96,43,17.840202057537116,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1605,69540.96,36,10.401308719549341,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1606,69540.96,37,13.946898293599459,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1607,79323.0,58,26.073088427551557,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1608,53241.96,32,4.306727721992923,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1609,69540.96,43,12.260347577294537,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1610,53241.96,35,5.475814013977015,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1611,53241.96,25,4.977514938705107,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1612,44082.0,30,2.9843186376174735,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1613,53241.96,28,4.479215863433199,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1614,79323.0,60,13.254207820831365,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1615,95191.92,43,22.45357536431275,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1616,69540.96,32,10.401308719549341,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1617,86494.92,49,30.768598944536848,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1618,53241.96,30,4.6872967959643255,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1619,53241.96,24,4.284824465937015,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1620,64918.92,37,5.533310061123774,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1621,69540.96,32,11.893468038358078,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1622,72612.96,47,15.937356687680102,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1623,95191.92,53,30.768598944536848,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1624,64918.92,41,7.469010315064649,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1625,69540.96,51,11.762048502022628,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1626,53241.96,41,3.98091678816129,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1627,80820.96,51,17.840202057537116,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1628,64918.92,29,5.475814013977015,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1629,89073.96,45,15.937356687680102,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1630,75967.92,45,20.287890921784843,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1631,79323.0,56,30.768598944536848,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1632,64918.92,31,7.469010315064649,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1633,64918.92,27,6.970711239792741,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1634,64918.92,30,7.945406134280649,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1635,53241.96,24,4.805026797264831,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1636,53241.96,26,4.306727721992923,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1637,53241.96,25,3.98091678816129,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1638,69540.96,32,11.26374942675072,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1639,80820.96,37,15.937356687680102,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1640,53241.96,34,4.306727721992923,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1641,69540.96,33,11.26374942675072,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1642,75967.92,39,18.56300950738208,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1643,53241.96,38,5.974113089248924,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1644,64918.92,34,8.085039391637062,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1645,72612.96,48,16.91752739618199,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1646,53241.96,28,4.977514938705107,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1647,53241.96,29,4.306727721992923,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1648,53241.96,24,3.808428646721014,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1649,75967.92,43,21.26532372327974,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1650,75967.92,48,20.287890921784843,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1651,53241.96,37,4.306727721992923,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1652,53241.96,25,4.306727721992923,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1653,72612.96,39,17.298096470153393,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1654,72711.0,36,8.936528470810488,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1655,53241.96,31,4.306727721992923,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1656,79323.0,54,30.768598944536848,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1657,86494.92,55,33.950046886657496,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1658,69540.96,55,7.5046031061555,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1659,44082.0,23,2.9843186376174735,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1660,53241.96,26,3.4826177128893816,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1661,53241.96,32,5.974113089248924,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1662,77638.92,31,10.4588047666961,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1663,44082.0,23,2.5818463075901628,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1664,84390.96,47,22.204425826676797,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1665,44082.0,48,2.9843186376174735,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1666,44082.0,31,4.438147258328371,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1667,75967.92,48,20.287890921784843,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1668,53241.96,30,4.977514938705107,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1669,79323.0,52,33.421630834308715,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1670,53241.96,34,4.306727721992923,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1671,69540.96,34,13.407530613222722,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1672,53241.96,30,4.977514938705107,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1673,64918.92,36,7.945406134280649,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1674,53241.96,26,3.98091678816129,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1675,64918.92,41,10.094663134766627,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1676,53241.96,25,3.808428646721014,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1677,64918.92,30,6.970711239792741,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1678,64918.92,36,8.449181023566535,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1679,64918.92,29,7.469010315064649,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1680,53241.96,25,5.475814013977015,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1681,53241.96,25,4.306727721992923,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1682,44082.0,25,2.9843186376174735,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1683,44082.0,24,2.5818463075901628,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1684,53241.96,38,4.306727721992923,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1685,53241.96,35,3.98091678816129,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1686,53241.96,24,3.98091678816129,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1687,53241.96,29,5.974113089248924,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1688,72612.96,43,17.221435073957714,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1689,79323.0,61,13.254207820831365,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1690,80820.96,48,18.19886787545261,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1691,64918.92,45,5.533310061123774,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1692,64918.92,29,6.472412164520832,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1693,69540.96,37,13.388365264173803,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1694,44082.0,25,2.5818463075901628,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1695,53241.96,23,3.808428646721014,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1696,69540.96,59,8.257527533077338,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1697,44082.0,30,2.9843186376174735,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1698,64918.92,34,10.094663134766627,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1699,69540.96,36,13.946898293599459,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1700,72612.96,47,16.91752739618199,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1701,53241.96,28,4.977514938705107,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1702,64918.92,38,5.533310061123774,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1703,53241.96,24,4.572304701670808,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1704,69540.96,41,13.793575501208101,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1705,53241.96,24,5.475814013977015,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1706,53241.96,34,3.4826177128893816,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1707,84390.96,41,18.56300950738208,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1708,86494.92,51,23.277685373416293,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1709,53241.96,25,4.306727721992923,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1710,53241.96,24,3.98091678816129,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1711,64918.92,29,6.970711239792741,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1712,53241.96,27,5.475814013977015,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1713,72612.96,37,15.937356687680102,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1714,64918.92,30,7.945406134280649,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1715,75967.92,49,18.56300950738208,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1716,89073.96,45,21.254372095251785,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1717,53241.96,29,5.475814013977015,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1718,75967.92,48,18.98464718645831,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1719,72612.96,49,17.221435073957714,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1720,69540.96,33,13.256945727838353,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1721,72711.0,30,8.443705209552558,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1722,64918.92,28,3.6167751562318187,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1723,64918.92,32,8.443705209552558,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1724,44082.0,29,2.9843186376174735,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1725,53241.96,29,4.977514938705107,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1726,92859.96,45,18.56300950738208,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1727,44082.0,31,2.5818463075901628,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1728,72612.96,38,16.244002272462815,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1729,53241.96,26,4.306727721992923,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1730,64918.92,28,9.37733149893564,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1731,53241.96,26,5.974113089248924,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1732,75967.92,56,19.33509928335284,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1733,84390.96,45,19.33509928335284,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1734,84390.96,45,22.204425826676797,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1735,84390.96,53,19.33509928335284,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1736,64918.92,41,4.479215863433199,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1737,64918.92,31,9.826348248081754,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1738,72612.96,54,18.19886787545261,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1739,64918.92,27,6.472412164520832,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1740,44082.0,25,2.5818463075901628,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1741,64918.92,32,6.970711239792741,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1742,53241.96,25,3.4826177128893816,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1743,53241.96,25,8.117894275720925,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1744,84390.96,51,18.56300950738208,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1745,64918.92,30,3.6167751562318187,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1746,64918.92,33,7.945406134280649,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1747,72612.96,42,14.828504349849757,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1748,72612.96,40,17.221435073957714,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1749,75967.92,41,20.287890921784843,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1750,64918.92,33,7.945406134280649,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1751,75967.92,38,18.56300950738208,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1752,53241.96,31,3.808428646721014,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1753,69540.96,34,12.758646652566446,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1754,85776.96,46,13.946898293599459,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1755,44082.0,24,2.9843186376174735,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1756,75967.92,60,18.58765067044498,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1757,53241.96,24,3.98091678816129,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1758,53241.96,37,4.805026797264831,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1759,64918.92,30,9.37733149893564,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1760,72711.0,34,8.936528470810488,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1761,64918.92,36,3.6167751562318187,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1762,64918.92,35,10.094663134766627,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1763,69540.96,32,10.4588047666961,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1764,53241.96,32,4.479215863433199,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1765,69540.96,34,13.256945727838353,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1766,79323.0,61,12.490331765881573,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1767,72612.96,40,15.937356687680102,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1768,53241.96,25,4.977514938705107,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1769,53241.96,27,4.805026797264831,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1770,53241.96,27,4.306727721992923,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1771,53241.96,25,4.805026797264831,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1772,72612.96,57,15.937356687680102,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1773,86494.92,49,25.17231702225234,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1774,75967.92,42,20.287890921784843,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1775,107682.0,46,26.073088427551557,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1776,53241.96,26,4.805026797264831,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1777,92859.96,46,19.33509928335284,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1778,69540.96,47,13.946898293599459,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1779,80820.96,38,16.91752739618199,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1780,79323.0,48,22.45357536431275,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1781,53241.96,44,3.808428646721014,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1782,69540.96,34,12.260347577294537,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1783,80820.96,62,12.58615851112617,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1784,69540.96,41,13.139215726537849,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1785,95191.92,47,24.846506088420707,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1786,53241.96,28,4.306727721992923,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1787,69540.96,33,10.4588047666961,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1788,69540.96,38,12.966727585097573,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1789,72612.96,39,14.828504349849757,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1790,72612.96,52,14.672443650451413,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1791,64918.92,47,6.970711239792741,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1792,77638.92,32,11.419810126149065,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1793,69540.96,35,13.256945727838353,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1794,84390.96,64,22.204425826676797,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1795,69540.96,47,10.401308719549341,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1796,69540.96,31,10.401308719549341,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1797,86494.92,47,25.862269588013444,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1798,69540.96,35,12.758646652566446,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1799,53241.96,29,5.974113089248924,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1800,53241.96,36,4.479215863433199,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1801,72612.96,42,16.91752739618199,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1802,64918.92,38,4.479215863433199,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1803,89073.96,48,17.840202057537116,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1804,69540.96,34,11.26374942675072,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1805,64918.92,55,7.945406134280649,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1806,53241.96,36,4.805026797264831,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1807,79323.0,51,25.862269588013444,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1808,86494.92,49,22.45357536431275,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1809,106405.92,44,22.204425826676797,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1810,53241.96,23,3.98091678816129,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1811,72612.96,40,16.91752739618199,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1812,69540.96,35,11.26374942675072,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1813,69540.96,47,15.764868546239827,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1814,69540.96,39,12.758646652566446,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1815,53241.96,26,3.4826177128893816,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1816,86494.92,68,17.254289958041575,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1817,69540.96,39,11.989294783602675,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1818,84390.96,60,21.26532372327974,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1819,95191.92,49,26.073088427551557,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1820,69540.96,46,11.395168963086169,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1821,44082.0,25,2.5818463075901628,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1822,53241.96,34,4.306727721992923,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1823,79323.0,47,24.654852597931512,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1824,44082.0,25,2.9843186376174735,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1825,64918.92,31,6.970711239792741,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1826,53241.96,24,4.805026797264831,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1827,53241.96,35,3.98091678816129,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1828,64918.92,27,6.472412164520832,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1829,64918.92,32,3.4826177128893816,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1830,84390.96,50,19.33509928335284,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1831,79323.0,64,16.753252975762678,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1832,79323.0,47,25.862269588013444,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1833,53241.96,26,4.977514938705107,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1834,77638.92,36,13.946898293599459,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1835,53241.96,27,4.479215863433199,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1836,53241.96,26,3.808428646721014,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1837,53241.96,31,4.977514938705107,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1838,69540.96,51,10.4588047666961,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1839,72711.0,29,8.443705209552558,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
